,text,favorite counts,retweet counts
962,酒太るだけだしほんと！飲まない方いいよ！（自責）トニトニ知らない？？2020年のオリンピックに向けて2013年くらいからジャニーズずっとトニトニ言ってたんだよね😂トゥエンティートゥエンティーの略でトニトニ😂,0,0
963,安部菅政権は原発の核の処理しても沖縄の辺野古の軟弱地盤にしてもそしてこのコロナ禍でのオリンピック開催も何ら解答をもたず先を見通せないまま一度決めた政策を決して止めることをせず強行し続けることだけで政権維持しようとする地獄の政権,1,0
964,いまだにオリンピック開催が目論まれているようですが、海外アスリート招けるなら、当然大学の対面授業再開も中高生の修学旅行も可能ですよね？って思うのは自分だけではないはず…,1,0
965,オリンピックで作った建築建物、もったいなかった。,0,0
966,東京オリンピックへの参加は選手次第かぁ～…外交摩擦も踏まえて、IOCとしては上手い発言やなぁ～。。。,1,0
967,日本政府は「日本変異株」が確認されてオリンピックが流れるのをのみ恐れてるとか、まさかとは思うけどそんなわけないよね？よね？,0,0
968,【定期】超健全な中3男子です。ダンガンロンパ2にはまってる。好きなキャラは罪木。初心者。NARUTO/夏色ランデブー/ソードアートオンライン/人類は衰退しました/けいおん/ダンガンロンパ/サッカー/ピアノ/ボカロ最近はオリンピックに夢中です。リフォローします。,0,0
969,"整数の組(x,y)であって,x^2-y^4=2009を満たすようなものを全て求めよ.(2009スペイン数学オリンピック)",0,1
970,TOKIOと窪田正孝さん、福島走る聖火ランナーを辞退-東京オリンピック：朝日新聞デジタル問題の多いTOKOをはずすべきだった。辞退するのは当然、むしろ遅すぎた。早く代わりのランナーを選ぶべき！,0,0
971,物理的に物がない接種技術者の不足に運搬に保管と無理がありますからね💦私は世界的には年内の年末辺りに、一定の収束へ向かうと予想はしてますけどオリンピック開催をする日本は、かなり遅れるのではないかと思ってます。,0,0
972,オリンピック期間の生き方,0,0
973,やっぱり今年は、何が違う感じるのは、僕だけなのか？？・小田急沿線に住んでいる→ロマンスカーミュージアムができる・横浜出身→横浜にロープウェーができる・プリキュア・コナン好き→両作品の映画の舞台が東京23区・相模原→オリンピックの競技が見れる・今年24歳になる→年男,1,1
974,,3,0
975,,1,0
976,私もオリンピックどころでねえ😠💢,2,0
977,こんにちは。こちらで英会話の効率的な学習方法をお伝えしていきます。英会話って語学学校で学んでいるだけではある程度しかできるようになりません。帰国子女の英会話習得法を試してオリンピックまでにはペラペラを手に入れましょう！,0,0
978,,0,0
979,オリンピックのチケットもこんなんだったなんとかなるでしょ,0,0
980,【定期】『新型コロナで住まい・居場所を失った人のために「オリンピック選手村」の一部を開放してください』の電子署名活動を応援します,0,0
981,ヒント:オリンピックまであと何ヵ月,0,0
982,オリンピック開催しなくても批判されないと思うけどなぁ国の我儘聞いてあげるほどの余裕も無いし…,1,0
983,ことなこのデュエダンはもはやオリンピック金メダルレベルの動きです,1,0
984,ダイクマ→オリンピックとなってた居抜き物件がブコフになっててちょっと覗いたらギターが安く売られてた練習用に一つ買おうかしら,0,0
985,【動画】「廃止だ廃止」「地獄に落ちろオリンピック！」JOC前で東京五輪中止を求めるデモ警察官50人出動で騒然,0,0
986,ことなこのダンスをオリンピック競技と表現した方、ほんと秀逸すぎるわ確かにあれはオリンピック競技やった,0,0
987,”日本ラグビーフットボール協会、理事の谷口さん”ラグビー界は私が高校生だった頃の大昔から森喜朗さんが顔役でしたが。最近はちょっと方針を変えたのかな。変えないとマズいですよね。オリンピック界隈はいつまで森喜朗を使えると考えているのか？視聴料1500円。見ません。,0,0
988,(o´∀｀o)ﾉ,1,0
989,さて？復興オリンピックの文字は何処に？なんか〜すべて間違っちゃ〜いませんか？TOKYO〜🇯🇵〜JOC〜IOC〜世界の皆さま？ニッポンの春は美しいのです〜(🌸´⌓`🌸),2,0
990,これに参加するって、中国の虐殺と人権弾圧への支持と同じ意味だもんな。,8,0
991,入り用だから、金よこせ！ってさ、オリンピック意地でもやるから、おめぇらの税金から捻出するからな！って言ってるのと同じだよね...,2,0
992,「ことなこのデュエダンはオリンピック競技」ってわかりみがすぎる,2,0
993,【動画】「廃止だ廃止」「地獄に落ちろオリンピック！」JOC前で東京五輪中止を求めるデモ警察官50人出動で騒然,0,0
994,ハワード版ちゃんと見たのが手術で入院してた時（BOXで持って行ってた）だったから覚えてないことが多すぎロンドンオリンピック真っ最中の頃…,2,0
995,デュエダンがオリンピック競技理解しましたﾉｼ,1,0
996,続き。そして2階には、オリンピックの様々な競技を雛人形や日本人形で再現した『ひなの競演』という圧巻の展示物。めちゃくちゃ面白かった～😂愛媛県八幡浜日土地区『YAMATTO学舎』。古き良き木造校舎の趣をそのままに、美味しいイタリアンと、季節の展示や風景が楽しめます。,50,1
997,,0,0
998,オリンピックとかリニア出てくるやつは4月公開！！って予告流れて、😳⁉️⁉️なった笑笑,1,0
999,オリンピックも断固中止してください。,0,0
